tr_size,set,metric,score,cnt,split,trial,exp
58443,te,y_avg_pred,0.8378225564956665,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,y_avg_true,0.8375255971087366,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,mcc,0.6598656687541271,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,mean_absolute_error,0.04297048608525642,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,median_absolute_error,0.029288098478317263,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,mse,0.003923900735711104,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,pearsonr,0.9031434598797762,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,r2,0.8155648374461006,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,rmse,0.06264104673224342,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,spearmanr,0.8707266107206174,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,y_avg_pred,0.8376926183700562,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,y_avg_true,0.8375255971087366,102,2,1,lc.ctrp.nn_reg0.ls_hpo
93334,te,mcc,0.6788985653106269,102,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,mean_absolute_error,0.04096449070175364,62,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,median_absolute_error,0.027582904195785518,62,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,mse,0.003647009023853187,62,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,pearsonr,0.9105126177575832,62,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,r2,0.8285795825495054,62,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,rmse,0.060390471300141274,62,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,spearmanr,0.8780239487366589,62,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,y_avg_pred,0.8394610285758972,62,2,1,lc.ctrp.nn_reg0.ls_hpo
127520,te,y_avg_true,0.8375255971087366,62,2,1,lc.ctrp.nn_reg0.ls_hpo
