tr_size,set,metric,score,cnt,split,trial,exp
31538,te,y_avg_true,0.781819585841069,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,mcc,0.7417759169855941,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,mean_absolute_error,0.053982634957386595,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,median_absolute_error,0.03986447391510006,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,mse,0.005662755237008902,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,pearsonr,0.8811236225718461,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,r2,0.7738672943680476,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,rmse,0.07525128063368026,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,spearmanr,0.8257834334916244,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,y_avg_pred,0.7845312356948853,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,y_avg_true,0.781819585841069,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,mcc,0.7517452619034979,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,mean_absolute_error,0.051910056008599936,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,median_absolute_error,0.03859070949554444,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,mse,0.005328001699109411,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,pearsonr,0.8886693838030432,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,r2,0.7872351197598908,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,rmse,0.07299316200240548,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,spearmanr,0.8357061228248074,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,y_avg_pred,0.7799883484840393,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,y_avg_true,0.781819585841069,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,mcc,0.7681236518357285,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,mean_absolute_error,0.05063076579422168,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,median_absolute_error,0.037063754463195764,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,mse,0.005049734448494636,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,pearsonr,0.8942736931939229,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,r2,0.7983472592814854,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,rmse,0.07106148357932471,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,spearmanr,0.8433993951562926,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,y_avg_pred,0.7811501026153564,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,y_avg_true,0.781819585841069,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,mcc,0.765950714360473,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,mean_absolute_error,0.05843035208827242,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,median_absolute_error,0.043878323173522915,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,mse,0.006556132246560955,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,pearsonr,0.8615941214506337,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,r2,0.7381917703759322,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,rmse,0.08096994656390083,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,spearmanr,0.7953960204321278,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,y_avg_pred,0.7757372856140137,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,y_avg_true,0.781819585841069,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,mcc,0.7288249663180529,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mean_absolute_error,0.05678289632708226,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,median_absolute_error,0.042867455196380584,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mse,0.006084451285100314,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,pearsonr,0.8708354391695494,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,r2,0.7570275645337096,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,rmse,0.07800289279956428,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,spearmanr,0.8108213667158691,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,y_avg_pred,0.7843604683876038,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,y_avg_true,0.781819585841069,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mcc,0.7168358060892884,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mean_absolute_error,0.05419451155256375,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,median_absolute_error,0.04032262687683108,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mse,0.0056948094092984505,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,pearsonr,0.8809511794945176,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,r2,0.7725872643467506,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,rmse,0.07546396099661383,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,spearmanr,0.8232587766450831,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,y_avg_pred,0.7843911647796631,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,y_avg_true,0.781819585841069,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mcc,0.7648529272465596,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,mean_absolute_error,0.0526956447404367,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,median_absolute_error,0.0385470886230469,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,mse,0.005513389899508775,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,pearsonr,0.8843006251552127,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,r2,0.7798319505261998,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,rmse,0.07425220467776546,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,spearmanr,0.8304335011190297,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,y_avg_pred,0.7813612222671509,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,y_avg_true,0.781819585841069,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,mcc,0.7711885433581285,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,mean_absolute_error,0.05118478697844698,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,median_absolute_error,0.038353820991516074,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,mse,0.0051217701543094865,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,pearsonr,0.8923747737812552,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,r2,0.795470633261777,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,rmse,0.07156654354032678,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,spearmanr,0.838732626502742,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,y_avg_pred,0.7804852724075317,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,y_avg_true,0.781819585841069,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,mcc,0.7608705333909352,221,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,mean_absolute_error,0.056884215463600174,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,median_absolute_error,0.04178054075241089,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,mse,0.006499086026810289,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,pearsonr,0.8614016651114915,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,r2,0.7406085471624138,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,rmse,0.08061690906261718,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,spearmanr,0.8078087646975458,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,y_avg_pred,0.7814350724220276,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,y_avg_true,0.7800841783127613,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,mcc,0.7288462897221148,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,mean_absolute_error,0.05560775488500363,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,median_absolute_error,0.041293980216979935,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,mse,0.006023078542606539,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,pearsonr,0.8719739707509964,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,r2,0.7596069528428159,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,rmse,0.0776084952992038,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,spearmanr,0.8183398222809833,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,y_avg_pred,0.7815346717834473,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,y_avg_true,0.7800841783127613,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,mcc,0.7450817815648784,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,mean_absolute_error,0.054007528891427715,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,median_absolute_error,0.039719029808044426,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,mse,0.005676060179965993,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,pearsonr,0.8806928577243702,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,r2,0.7734571460661898,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,rmse,0.07533963219956674,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,spearmanr,0.8278384617192958,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,y_avg_pred,0.7849327921867371,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,y_avg_true,0.7800841783127613,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
42727,te,mcc,0.748740344267048,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,mean_absolute_error,0.05164236576233934,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,median_absolute_error,0.038204345512390166,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,mse,0.005294589298972967,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,pearsonr,0.8888928409062937,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,r2,0.7886824078380483,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,rmse,0.07276392855648303,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,spearmanr,0.8384331600728954,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,y_avg_pred,0.7805672287940979,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,y_avg_true,0.7800841783127613,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
57886,te,mcc,0.7660849108187249,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,mean_absolute_error,0.04982383563875799,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,median_absolute_error,0.03626521568298335,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,mse,0.004962341109526857,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,pearsonr,0.8965518923412272,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,r2,0.8019430940649364,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
78423,te,rmse,0.07044388624662085,202,2,1,lc.gdsc2.nn_reg1.ls_hpo
