tr_size,set,metric,score,split
428734,te,r2,0.5854785311032938,run_0
428734,te,mean_absolute_error,0.05527306907092188,run_0
428734,te,median_absolute_error,0.04288012220766901,run_0
428734,te,mse,0.005662555017178369,run_0
428734,te,rmse,0.07524995028023851,run_0
428734,te,spearmanr,0.6654812889218581,run_0
428734,te,pearsonr,0.7738978758654187,run_0
428734,te,y_avg_true,0.8895460838955707,run_0
428734,te,y_avg_pred,0.8897475914920572,run_0
428734,te,mcc,0.35908316639406634,run_0
44321,te,r2,0.5556858345857274,run_0
44321,te,mean_absolute_error,0.05673956889373349,run_0
44321,te,median_absolute_error,0.043717743786659824,run_0
44321,te,mse,0.006069537033308533,run_0
44321,te,rmse,0.07790723351081423,run_0
44321,te,spearmanr,0.6480663015045757,run_0
44321,te,pearsonr,0.7522955681435191,run_0
44321,te,y_avg_true,0.8895460838955707,run_0
44321,te,y_avg_pred,0.8900471978064632,run_0
44321,te,mcc,0.34095277065114576,run_0
4581,te,r2,0.40120288591157705,run_0
4581,te,mean_absolute_error,0.0659981922012704,run_0
4581,te,median_absolute_error,0.05052622259506578,run_0
4581,te,mse,0.00817984557392914,run_0
4581,te,rmse,0.0904424987156433,run_0
4581,te,spearmanr,0.5347945223854965,run_0
4581,te,pearsonr,0.6351252361952907,run_0
4581,te,y_avg_true,0.8895460838955707,run_0
4581,te,y_avg_pred,0.8845597260059543,run_0
4581,te,mcc,0.30911410924740773,run_0
473,te,r2,0.0992028714366282,run_0
473,te,mean_absolute_error,0.08861528835802822,run_0
473,te,median_absolute_error,0.08002947983426789,run_0
473,te,mse,0.012305305472796756,run_0
473,te,rmse,0.11092928140395014,run_0
473,te,spearmanr,0.3307726978420254,run_0
473,te,pearsonr,0.4292596705042813,run_0
473,te,y_avg_true,0.8895460838955707,run_0
473,te,y_avg_pred,0.8561036959133062,run_0
473,te,mcc,0.0,run_0
48,te,r2,-8.313209898391378,run_0
48,te,mean_absolute_error,0.3285045842183688,run_0
48,te,median_absolute_error,0.33163753872923296,run_0
48,te,mse,0.127222755377509,run_0
48,te,rmse,0.35668299003107645,run_0
48,te,spearmanr,0.0935479409216669,run_0
48,te,pearsonr,0.16890191536588148,run_0
48,te,y_avg_true,0.8895460838955707,run_0
48,te,y_avg_pred,0.5650740629859305,run_0
48,te,mcc,0.10894013382384021,run_0
537954,te,r2,0.5855562170901161,run_0
537954,te,mean_absolute_error,0.05525745459308251,run_0
537954,te,median_absolute_error,0.04295810437331027,run_0
537954,te,mse,0.005661493790661886,run_0
537954,te,rmse,0.0752428986061933,run_0
537954,te,spearmanr,0.6656766865842788,run_0
537954,te,pearsonr,0.7738365478964887,run_0
537954,te,y_avg_true,0.8895460838955707,run_0
537954,te,y_avg_pred,0.8895846500030556,run_0
537954,te,mcc,0.37341025986963733,run_0
55612,te,r2,0.5640046842924037,run_0
55612,te,mean_absolute_error,0.05633684729826655,run_0
55612,te,median_absolute_error,0.043524137971260535,run_0
55612,te,mse,0.0059558976981274854,run_0
55612,te,rmse,0.07717446273300181,run_0
55612,te,spearmanr,0.6554891176498213,run_0
55612,te,pearsonr,0.7585912597689047,run_0
55612,te,y_avg_true,0.8895460838955707,run_0
55612,te,y_avg_pred,0.8896219440108207,run_0
55612,te,mcc,0.36232476009099557,run_0
5749,te,r2,0.4258169899377162,run_0
5749,te,mean_absolute_error,0.06446617283255172,run_0
5749,te,median_absolute_error,0.048853928413574284,run_0
5749,te,mse,0.007843605526779023,run_0
5749,te,rmse,0.08856413228152255,run_0
5749,te,spearmanr,0.5498070664848127,run_0
5749,te,pearsonr,0.653176432281762,run_0
5749,te,y_avg_true,0.8895460838955707,run_0
5749,te,y_avg_pred,0.8862091174413177,run_0
5749,te,mcc,0.28776277020393765,run_0
594,te,r2,0.12601661070675665,run_0
594,te,mean_absolute_error,0.08450157094965194,run_0
594,te,median_absolute_error,0.07104931386290447,run_0
594,te,mse,0.011939017390692105,run_0
594,te,rmse,0.10926581071264746,run_0
594,te,spearmanr,0.3347386185055507,run_0
594,te,pearsonr,0.4351489333688005,run_0
594,te,y_avg_true,0.8895460838955707,run_0
594,te,y_avg_pred,0.8644877235231122,run_0
594,te,mcc,0.0,run_0
61,te,r2,-3.0298175806829635,run_0
61,te,mean_absolute_error,0.1835699315523092,run_0
61,te,median_absolute_error,0.14115466409668387,run_0
61,te,mse,0.055049172291474616,run_0
61,te,rmse,0.2346256002474466,run_0
61,te,spearmanr,0.17732835163236044,run_0
61,te,pearsonr,0.27823740607894115,run_0
61,te,y_avg_true,0.8895460838955707,run_0
61,te,y_avg_pred,0.7368598437086357,run_0
61,te,mcc,0.1932624432700175,run_0
674999,te,r2,0.586203040128807,run_0
674999,te,mean_absolute_error,0.05521552662687866,run_0
674999,te,median_absolute_error,0.04281503539462594,run_0
674999,te,mse,0.005652657888741741,run_0
674999,te,rmse,0.07518415982600153,run_0
674999,te,spearmanr,0.6689278519543154,run_0
674999,te,pearsonr,0.7745969995214592,run_0
674999,te,y_avg_true,0.8895460838955707,run_0
674999,te,y_avg_pred,0.8896621544146288,run_0
674999,te,mcc,0.3691836817586589,run_0
69780,te,r2,0.5676445560470977,run_0
69780,te,mean_absolute_error,0.056150238431731385,run_0
69780,te,median_absolute_error,0.04354152387042176,run_0
69780,te,mse,0.005906175366202707,run_0
69780,te,rmse,0.07685164517564154,run_0
69780,te,spearmanr,0.6586453788286547,run_0
69780,te,pearsonr,0.7617201650693118,run_0
69780,te,y_avg_true,0.8895460838955707,run_0
69780,te,y_avg_pred,0.8897824218994731,run_0
69780,te,mcc,0.35941705030582727,run_0
7213,te,r2,0.44740520971552,run_0
7213,te,mean_absolute_error,0.06336376182291223,run_0
7213,te,median_absolute_error,0.04835066802084398,run_0
7213,te,mse,0.00754870045819447,run_0
7213,te,rmse,0.08688325764032143,run_0
7213,te,spearmanr,0.5627522635706467,run_0
7213,te,pearsonr,0.6696335329474724,run_0
7213,te,y_avg_true,0.8895460838955707,run_0
7213,te,y_avg_pred,0.8870679529087392,run_0
7213,te,mcc,0.3038299147925679,run_0
745,te,r2,0.16640592007594798,run_0
745,te,mean_absolute_error,0.08348749716199162,run_0
745,te,median_absolute_error,0.0729557581027308,run_0
745,te,mse,0.011387280741158336,run_0
745,te,rmse,0.10671120251013168,run_0
745,te,spearmanr,0.3372294296380999,run_0
745,te,pearsonr,0.4473380454665978,run_0
745,te,y_avg_true,0.8895460838955707,run_0
