tr_size,set,metric,score,cnt,split,trial,exp
174228,te,r2,0.8676638146257492,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,rmse,0.05306112463784129,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,spearmanr,0.90333814779599,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,y_avg_pred,0.838514506816864,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,y_avg_true,0.8375255971087366,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,mcc,0.746370216383541,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,mean_absolute_error,0.04421096809733071,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,median_absolute_error,0.0298388020992279,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,mse,0.004201515807474452,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,pearsonr,0.8967254340266846,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,r2,0.8025160922466871,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,rmse,0.06481910063765504,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,spearmanr,0.8674972600222651,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,y_avg_pred,0.8407418727874756,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,y_avg_true,0.8375255971087366,22,2,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,mcc,0.6708505771622132,22,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,mean_absolute_error,0.0390466683772358,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,median_absolute_error,0.026517775917053173,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,mse,0.0033014325900993175,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,pearsonr,0.9196184014132628,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,r2,0.8448227166212039,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,rmse,0.05745809420873022,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,spearmanr,0.8914172764996521,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,y_avg_pred,0.8371719121932983,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,y_avg_true,0.8375255971087366,2,2,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,mcc,0.7241105878086844,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,mean_absolute_error,0.035035953347275356,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,median_absolute_error,0.023941714048385576,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,mse,0.002649202049643811,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,pearsonr,0.9356970267246658,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,r2,0.8754795180679736,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,rmse,0.05147039974241322,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,spearmanr,0.9069640200883244,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,y_avg_pred,0.8376994132995605,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,y_avg_true,0.8375255971087366,2,2,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,mcc,0.7548024850484023,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,mean_absolute_error,0.04234763736173201,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,median_absolute_error,0.02875281887054448,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,mse,0.0038571329649405906,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,pearsonr,0.9053029350948192,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,r2,0.818703123933154,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,rmse,0.06210582070096644,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,spearmanr,0.8720406333211641,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,y_avg_pred,0.8389862179756165,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,y_avg_true,0.8375255971087366,2,2,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,mcc,0.694053639322154,2,2,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,mean_absolute_error,0.037259384052739215,42,2,1,lc.ctrp.nn_reg1.ls_hpo
