tr_size,set,metric,score,cnt,split,trial,exp
642067,tr,r2,0.8555686782368639,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,rmse,0.04446200871314292,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,spearmanr,0.8814245736785581,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,y_avg_pred,0.8901206254959106,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,y_avg_true,0.8896148922152984,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,mean_absolute_error,0.03281523838424566,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,median_absolute_error,0.022194974422454883,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,mse,0.002420925369746819,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,pearsonr,0.9086167341697118,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,r2,0.8251647371820964,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,rmse,0.04920290001358475,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,spearmanr,0.8623415443543527,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,y_avg_pred,0.8909177184104919,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,y_avg_true,0.8899160697618604,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mean_absolute_error,0.032936266693277594,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,median_absolute_error,0.022133869075775192,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mse,0.002453688593698631,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,pearsonr,0.9061021752545132,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,r2,0.8203802705687671,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,rmse,0.04953472109236743,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,spearmanr,0.8638303426269088,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,y_avg_pred,0.8903786540031433,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,y_avg_true,0.8895460838955707,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,te,mcc,0.5508747017073442,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,mean_absolute_error,0.026688849220030283,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,median_absolute_error,0.019070054292678832,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,mse,0.0015425073731609221,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,pearsonr,0.9421953919107504,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,r2,0.8873370889006691,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,rmse,0.03927476763980816,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,spearmanr,0.8982496729864833,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,y_avg_pred,0.8879414200782776,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,tr,y_avg_true,0.8896114969600001,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,mean_absolute_error,0.031996377400563034,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,median_absolute_error,0.021298705101013168,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,mse,0.00235934580766041,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,pearsonr,0.9114357506615492,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,r2,0.8296119122400845,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,rmse,0.04857309757119068,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,spearmanr,0.8704968744893679,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,y_avg_pred,0.8888721466064453,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,vl,y_avg_true,0.8899160697618604,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,mean_absolute_error,0.03212240088564379,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,median_absolute_error,0.021342595100402817,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,mse,0.002375068010115445,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,pearsonr,0.9096174415470398,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,r2,0.826135608873393,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,rmse,0.04873466948811128,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,spearmanr,0.8722771394767593,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,y_avg_pred,0.8884660005569458,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,y_avg_true,0.8895460838955707,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
625000,te,mcc,0.5578141578321159,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,mean_absolute_error,0.027354727776314324,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,median_absolute_error,0.01909155397415163,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,mse,0.0016465790315581652,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,pearsonr,0.9379799397356612,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,r2,0.8798016955311156,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,rmse,0.04057806096350792,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,spearmanr,0.8941958345205051,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,y_avg_pred,0.8893673419952393,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,y_avg_true,0.8896202792893028,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,mean_absolute_error,0.03166568704882337,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,median_absolute_error,0.02103889493942257,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,mse,0.0023068793594506827,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,pearsonr,0.9130333941995636,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,r2,0.8334009531483672,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,rmse,0.04802998396263195,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,spearmanr,0.8711350909054638,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,y_avg_pred,0.8901306390762329,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,y_avg_true,0.8899160697618604,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,mean_absolute_error,0.03175087901312032,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,median_absolute_error,0.020962830066680867,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,mse,0.002308834183074576,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,pearsonr,0.9117227318900916,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,r2,0.8309841875083626,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,rmse,0.04805032968747016,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,spearmanr,0.8714766330628781,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,y_avg_pred,0.889780580997467,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,y_avg_true,0.8895460838955707,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
674999,te,mcc,0.536904227257582,1,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,mean_absolute_error,0.02617815834972116,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,median_absolute_error,0.018308397579193114,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,mse,0.0015044076631175794,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,pearsonr,0.9437905467432852,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,r2,0.8901164998939315,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,rmse,0.038786694408232056,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,spearmanr,0.9001136563477488,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,y_avg_pred,0.8889726400375366,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,y_avg_true,0.8895984869249424,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,mean_absolute_error,0.03180077643634676,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,median_absolute_error,0.02078724651336672,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,mse,0.0023731869827221066,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,pearsonr,0.9113273212744334,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,r2,0.8286123252598905,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,rmse,0.04871536700797918,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,spearmanr,0.8706760731634984,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,y_avg_pred,0.889911413192749,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,y_avg_true,0.8899160697618604,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mean_absolute_error,0.03176317133492395,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,median_absolute_error,0.020709843444824183,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mse,0.002353408491706639,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,pearsonr,0.9109630646689978,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,r2,0.8277211714611604,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,rmse,0.04851194174331346,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,spearmanr,0.8720331110117557,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,y_avg_pred,0.8894399404525757,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,y_avg_true,0.8895460838955707,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mcc,0.5808827073097179,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,mean_absolute_error,0.027435249328345325,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,median_absolute_error,0.019525138378143292,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,mse,0.0016454103893123035,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,pearsonr,0.9380635867919176,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,r2,0.879785331828957,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,rmse,0.040563658480372584,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,spearmanr,0.8953318719334189,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,y_avg_pred,0.8886293172836304,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,y_avg_true,0.8896148922152984,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,mean_absolute_error,0.03223740329995607,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,median_absolute_error,0.021572250747680655,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,mse,0.0023976038356737987,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,pearsonr,0.9097429895383928,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,r2,0.8268489801537826,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,rmse,0.04896533299870225,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,spearmanr,0.869545035068802,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
642067,vl,y_avg_pred,0.8895320296287537,241,0,2,lc.nci60.nn_reg1.random.ls_hpo
