tr_size,set,metric,score,cnt,split,trial,exp
67376,te,median_absolute_error,0.039516137504577616,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,mse,0.005299904886011224,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,pearsonr,0.8888023081359989,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,r2,0.7887874203049872,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,rmse,0.07280044564431748,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,spearmanr,0.8284639746524441,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,y_avg_pred,0.7853103876113892,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,y_avg_true,0.7805956237886361,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,mcc,0.7747127087295952,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,mean_absolute_error,0.058339604294131035,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,median_absolute_error,0.04374265327453608,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,mse,0.006489422064530691,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,pearsonr,0.8619695369240142,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,r2,0.7408557304667928,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,rmse,0.08055694920074054,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,spearmanr,0.7986203964492073,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,y_avg_pred,0.7866175770759583,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,y_avg_true,0.781819585841069,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,mcc,0.7026508592385918,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,mean_absolute_error,0.05666697014162495,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,median_absolute_error,0.042400686168670654,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,mse,0.006209628099016561,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,pearsonr,0.8689085172420242,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,r2,0.7520288368069183,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,rmse,0.07880119351264016,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,spearmanr,0.8087919954527133,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,y_avg_pred,0.7771798968315125,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,y_avg_true,0.781819585841069,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,mcc,0.7307073351936867,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,mean_absolute_error,0.053891397759462764,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,median_absolute_error,0.03981923799514775,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,mse,0.005673343674087373,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,pearsonr,0.8803434193169977,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,r2,0.7734444627560931,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,rmse,0.0753216016431367,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,spearmanr,0.8230568505517425,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,y_avg_pred,0.7792716026306152,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,y_avg_true,0.781819585841069,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,mcc,0.7480785582312702,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,mean_absolute_error,0.052776160478110366,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,median_absolute_error,0.03892250766754146,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,mse,0.005421382628884345,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,pearsonr,0.8855764307028806,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,r2,0.7835061077470764,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,rmse,0.0736300389031837,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,spearmanr,0.8306556125481941,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,y_avg_pred,0.7803779244422913,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,y_avg_true,0.781819585841069,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,mcc,0.7504038434786159,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,mean_absolute_error,0.050747823107024914,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,median_absolute_error,0.03762787561416625,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,mse,0.005065817297637028,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,pearsonr,0.8934917313693923,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,r2,0.7977050174683357,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,rmse,0.07117455512777743,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,spearmanr,0.8393683575979024,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,y_avg_pred,0.7836203575134277,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,y_avg_true,0.781819585841069,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,mcc,0.7647741453302547,241,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,mean_absolute_error,0.05881377354908339,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,median_absolute_error,0.043477214050292916,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,mse,0.0065936086724599,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,pearsonr,0.8598038381735699,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,r2,0.7366952116812251,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,rmse,0.08120103861687916,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,spearmanr,0.7971624993099192,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,y_avg_pred,0.7870340347290039,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,y_avg_true,0.781819585841069,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,mcc,0.7034033713028891,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mean_absolute_error,0.05661429559775157,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,median_absolute_error,0.042084462356567376,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mse,0.006176503980000328,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,pearsonr,0.8688653709471569,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,r2,0.7533515933699889,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,rmse,0.07859073724046828,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,spearmanr,0.8091296990321015,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,y_avg_pred,0.7825185656547546,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,y_avg_true,0.781819585841069,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mcc,0.7285034610559962,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mean_absolute_error,0.05443226333925776,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,median_absolute_error,0.040230111980438236,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mse,0.0057908866034773795,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,pearsonr,0.8781542458822575,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,r2,0.7687505815024672,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,rmse,0.07609787515744038,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,spearmanr,0.816702428899463,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,y_avg_pred,0.7816586494445801,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,y_avg_true,0.781819585841069,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mcc,0.7320459474454409,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,mean_absolute_error,0.05369312216941525,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,median_absolute_error,0.03965329284667973,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,mse,0.005611197744685204,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,pearsonr,0.8820559785509954,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,r2,0.7759261570147253,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,rmse,0.07490792845009936,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,spearmanr,0.8254702478635056,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,y_avg_pred,0.7762713432312012,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,y_avg_true,0.781819585841069,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,mcc,0.7514300828279028,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,mean_absolute_error,0.051611821449166546,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,median_absolute_error,0.03809527444839478,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,mse,0.005181910214907835,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,pearsonr,0.8906700433030336,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,r2,0.7930690400353748,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,rmse,0.07198548614066475,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,spearmanr,0.8334620072872959,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,y_avg_pred,0.7830281853675842,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,y_avg_true,0.781819585841069,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,mcc,0.7613402732304089,261,1,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,mean_absolute_error,0.058761041809118224,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,median_absolute_error,0.04384840526580813,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,mse,0.0066559841030970285,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,pearsonr,0.8575382871264831,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,r2,0.7343464327993247,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,rmse,0.08158421479120227,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,spearmanr,0.7985451913343973,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,y_avg_pred,0.7839198112487793,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,y_avg_true,0.7800841783127613,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
23279,te,mcc,0.7376721592237614,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,mean_absolute_error,0.05487909749102182,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,median_absolute_error,0.040203079414367626,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,mse,0.006047414337886347,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,pearsonr,0.8731918372400097,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,r2,0.7586356628387219,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,rmse,0.07776512288864686,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,spearmanr,0.8191559019871147,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,y_avg_pred,0.7753220796585083,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,y_avg_true,0.7800841783127613,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
31538,te,mcc,0.757925709213102,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,mean_absolute_error,0.05328496834584113,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,median_absolute_error,0.03897409572601318,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,mse,0.005590470644113579,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,pearsonr,0.8814762474100719,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,r2,0.7768731947168565,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,rmse,0.07476944993855163,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,spearmanr,0.8285596006397373,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,y_avg_pred,0.7788878679275513,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,y_avg_true,0.7800841783127613,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
42727,te,mcc,0.7465342205518659,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,mean_absolute_error,0.05182506524097867,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,median_absolute_error,0.037727062416076707,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,mse,0.005291672035909268,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,pearsonr,0.8887639419653273,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,r2,0.7887988416106251,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,rmse,0.07274387971444242,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,spearmanr,0.8364946683684356,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,y_avg_pred,0.7848106026649475,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,y_avg_true,0.7800841783127613,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
57886,te,mcc,0.7407326461716413,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,mean_absolute_error,0.05048611325671889,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,median_absolute_error,0.03719851760864257,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,mse,0.004996287915902325,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,pearsonr,0.8949083701778404,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,r2,0.8005882094875352,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,rmse,0.07068442484665434,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,spearmanr,0.8403303886035498,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,y_avg_pred,0.7774842977523804,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,y_avg_true,0.7800841783127613,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
78423,te,mcc,0.7751722312840097,242,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,mean_absolute_error,0.05830222486819975,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,median_absolute_error,0.043176678276061975,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,mse,0.0066095004148956,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,pearsonr,0.8586375674812281,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,r2,0.7362016892717083,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,rmse,0.08129883403158744,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,spearmanr,0.7991396814816704,262,2,1,lc.gdsc2.nn_reg0.ls_hpo
