tr_size,set,metric,score,split
157,te,mean_absolute_error,0.10062293734688464,run_14
1573,te,mean_absolute_error,0.07354375562238298,run_14
19,te,mean_absolute_error,0.11709092076776415,run_14
19737,te,mean_absolute_error,0.06141335826087393,run_14
198,te,mean_absolute_error,0.10050195785591366,run_14
1980,te,mean_absolute_error,0.07142394327893636,run_14
24840,te,mean_absolute_error,0.06094756760868765,run_14
2492,te,mean_absolute_error,0.0690538454858683,run_14
25,te,mean_absolute_error,0.1159929813178768,run_14
250,te,mean_absolute_error,0.09568566567667984,run_14
31,te,mean_absolute_error,0.1159928846554392,run_14
31261,te,mean_absolute_error,0.06044217512337684,run_14
3136,te,mean_absolute_error,0.06790143166581436,run_14
314,te,mean_absolute_error,0.09367493822188076,run_14
39,te,mean_absolute_error,0.11599106553435827,run_14
39343,te,mean_absolute_error,0.060201130716759005,run_14
3947,te,mean_absolute_error,0.06647903864540672,run_14
396,te,mean_absolute_error,0.09137700041120428,run_14
49514,te,mean_absolute_error,0.05972362846824612,run_14
4967,te,mean_absolute_error,0.065735390690494,run_14
498,te,mean_absolute_error,0.08679521540710491,run_14
50,te,mean_absolute_error,0.11451398424555145,run_14
62,te,mean_absolute_error,0.11400980216743417,run_14
62314,te,mean_absolute_error,0.059424495980465175,run_14
6251,te,mean_absolute_error,0.06523200426715871,run_14
627,te,mean_absolute_error,0.0838210223683077,run_14
78423,te,mean_absolute_error,0.05917030983109069,run_14
7868,te,mean_absolute_error,0.0640691612873678,run_14
789,te,mean_absolute_error,0.08155247457343018,run_14
79,te,mean_absolute_error,0.11230765508675918,run_14
99,te,mean_absolute_error,0.11184241546569663,run_14
9902,te,mean_absolute_error,0.0631439485248152,run_14
993,te,mean_absolute_error,0.07786890539927603,run_14
10,te,mean_absolute_error,0.1264141351636303,run_15
12,te,mean_absolute_error,0.1296526394763747,run_15
12461,te,mean_absolute_error,0.06201345011273718,run_15
125,te,mean_absolute_error,0.10957377705246236,run_15
1250,te,mean_absolute_error,0.0753657171156525,run_15
15,te,mean_absolute_error,0.1316601033943302,run_15
15683,te,mean_absolute_error,0.06176644397932276,run_15
157,te,mean_absolute_error,0.10982162753720548,run_15
1573,te,mean_absolute_error,0.07395806682680403,run_15
19,te,mean_absolute_error,0.12597757564377493,run_15
19737,te,mean_absolute_error,0.06096539919659748,run_15
198,te,mean_absolute_error,0.10452779164369072,run_15
1980,te,mean_absolute_error,0.07189991083511267,run_15
24840,te,mean_absolute_error,0.06040959418405356,run_15
2492,te,mean_absolute_error,0.06948023269710643,run_15
25,te,mean_absolute_error,0.1275568604185522,run_15
250,te,mean_absolute_error,0.09846075357163687,run_15
31,te,mean_absolute_error,0.12315710106741172,run_15
31261,te,mean_absolute_error,0.06008016752198495,run_15
3136,te,mean_absolute_error,0.06818232761754071,run_15
314,te,mean_absolute_error,0.09622528576761244,run_15
39,te,mean_absolute_error,0.11941971425990702,run_15
39343,te,mean_absolute_error,0.05952519751844285,run_15
3947,te,mean_absolute_error,0.06632331052833725,run_15
396,te,mean_absolute_error,0.09020217164661834,run_15
49514,te,mean_absolute_error,0.05929629595668704,run_15
4967,te,mean_absolute_error,0.06591186264278669,run_15
498,te,mean_absolute_error,0.08794421397468125,run_15
50,te,mean_absolute_error,0.1167475336747755,run_15
62,te,mean_absolute_error,0.1150453752424067,run_15
62314,te,mean_absolute_error,0.05892669223990193,run_15
6251,te,mean_absolute_error,0.06451865822394404,run_15
627,te,mean_absolute_error,0.08349238572442419,run_15
78423,te,mean_absolute_error,0.058677937888802566,run_15
7868,te,mean_absolute_error,0.06369439750547234,run_15
789,te,mean_absolute_error,0.07974602942029299,run_15
79,te,mean_absolute_error,0.1126384036267091,run_15
99,te,mean_absolute_error,0.11289211187211268,run_15
9902,te,mean_absolute_error,0.0628542698778763,run_15
993,te,mean_absolute_error,0.07715464875527349,run_15
10,te,mean_absolute_error,0.4345248538857277,run_16
12,te,mean_absolute_error,0.4230390263817192,run_16
12461,te,mean_absolute_error,0.06174360053321867,run_16
