metric,tr_size,set,std,median,mean,run0,file,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10
y_avg_pred,131072,tr,0.004280253623637497,0.8370321989059448,0.8360901908441023,0.8315309882164001,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8329358100891113,0.8397454619407654,0.8334646224975586,0.829853892326355,0.839294970035553,0.8409239053726196,0.8424748778343201,0.8321247696876526,0.8370321989059448,0.8376106023788452
y_avg_pred,213015,tr,0.003572324370910499,0.8361283540725708,0.8361220576546409,0.8397271633148193,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8361283540725708,0.8306938409805298,0.8350550532341003,0.8399983644485474,0.8333351016044617,0.8347449302673341,0.8365720510482788,0.8309192657470703,0.8395118713378906,0.8406566381454468
y_avg_true,128,tr,0.008267649520737125,0.83644140625,0.8341713778409091,0.83644140625,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.83518125,0.8471515624999999,0.8243304687499999,0.8343093750000001,0.8161328125,0.8399421874999999,0.82985,0.8367023437500001,0.8381617187500001,0.83768203125
y_avg_true,256,tr,0.00830841997490252,0.8351265625,0.8380439630681817,0.83965546875,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8351265625,0.842512109375,0.83133125,0.8315867187500001,0.827302734375,0.846270703125,0.84184765625,0.834362890625,0.8561710937500001,0.83231640625
y_avg_true,512,tr,0.005494963696180232,0.83954375,0.8384179687500001,0.836851953125,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.842281640625,0.8422509765625,0.8375060546875,0.833921484375,0.8292673828125001,0.83954375,0.840771484375,0.8314890625,0.8488140625,0.8398998046874999
y_avg_true,1024,tr,0.002258106288269424,0.8362800781249999,0.836619247159091,0.83994287109375,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8337248046875,0.8362800781249999,0.835625,0.8384712890625,0.8333240234375001,0.8386865234375,0.83600244140625,0.83420517578125,0.8385994140624999,0.83795009765625
y_avg_true,2048,tr,0.002143594073355777,0.83594228515625,0.8360610884232955,0.8380185546875,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8331238769531251,0.8348814453125,0.833203466796875,0.8385499023437499,0.83575029296875,0.8376409179687501,0.83594228515625,0.83402822265625,0.8393763671875,0.8361566406250001
y_avg_true,4096,tr,0.0021062734057054914,0.8364706298828125,0.836287735262784,0.8357930664062501,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.83537001953125,0.831781494140625,0.8364706298828125,0.8383059814453124,0.834727880859375,0.8366955322265626,0.8352617919921874,0.8374648681640625,0.8398077148437499,0.8374861083984375
y_avg_true,8192,tr,0.001525367193279856,0.8364390747070313,0.8367651211825285,0.8358742309570313,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8360096313476562,0.8346819702148438,0.8364390747070313,0.838260791015625,0.8353087890625,0.8380138793945313,0.8349510131835938,0.8386785400390625,0.8388161865234375,0.8373822265624999
y_avg_true,16384,tr,0.0011971751540015081,0.8363322631835937,0.8369463700727983,0.8359286499023437,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8363183776855468,0.8358939636230469,0.8354439819335937,0.8382349853515625,0.8363322631835937,0.83730732421875,0.8363159973144532,0.8393781066894531,0.8378821350097656,0.8373742858886719
y_avg_true,32768,tr,0.0005978399304535449,0.8367996887207031,0.8370100325150922,0.8364137634277344,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.836756558227539,0.8365488708496094,0.8367996887207031,0.8368439666748048,0.8366866546630859,0.837647772216797,0.8365146087646484,0.8384173095703125,0.837355435180664,0.8371257293701172
y_avg_true,65536,tr,0.00039356555559775933,0.8371675872802733,0.8372904958551579,0.8366096588134766,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8371675872802733,0.8371439895629884,0.8371128997802733,0.8376979919433594,0.8369612747192382,0.8378741165161133,0.8375477722167969,0.8375815505981445,0.836897213745117,0.8376013992309571
y_avg_true,131072,tr,0.00030581726332110993,0.8374909873962403,0.8375030315052381,0.8369761993408203,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8372572731018068,0.8373595512390137,0.8378320167541504,0.8374909873962403,0.8371341743469236,0.8377306571960449,0.8379172645568851,0.83770565032959,0.8377382652282713,0.8373913070678712
y_avg_true,213015,tr,0.0001184829210659119,0.8375659939440881,0.8375391775227098,0.8375720883505856,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.8374512931014249,0.8374754219186443,0.8375964298288854,0.8376561941647304,0.8373413172781258,0.8375483186630052,0.8377541600356784,0.8373887641715372,0.8375659939440881,0.8375809712931015
mean_absolute_error,128,vl,0.003720119560695713,0.10358984723183533,0.10245930388175567,0.09865490526811332,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.10358984723183533,0.10380172204009294,0.10492588784158416,0.09395152824077324,0.10187740360262444,0.1049837573369356,0.1011600470724889,0.10119425945493296,0.10599930543998028,0.1069136791699513
mean_absolute_error,256,vl,0.004372849748804507,0.09431162852667553,0.09588197796365815,0.09196448625477792,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.09395466980772972,0.09267091571303963,0.10438194949050553,0.09344906594520908,0.09519457245450402,0.10420168601157956,0.09496619157410233,0.09431162852667553,0.09275933489483602,0.09684725692728036
mean_absolute_error,512,vl,0.0020365255438868374,0.08888883945101413,0.0890700808499687,0.09212558941673507,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.08888883945101413,0.08722297956125921,0.08483140214642719,0.08886247400836705,0.0910218283162042,0.08964879572831064,0.08947491581403888,0.08834728288752948,0.09127426222836917,0.0880725197914007
mean_absolute_error,1024,vl,0.0015754288430969833,0.08149506242402117,0.08159282363349842,0.08272310370251201,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.08024008220743953,0.08242910259460072,0.08074833606508369,0.08149506242402117,0.0797910888842431,0.08030938493108877,0.08212373439621233,0.08467525445504234,0.08316531614160574,0.07982059416663308
mean_absolute_error,2048,vl,0.0008490458397822922,0.07464078558545996,0.07451434186003579,0.07463172307655931,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.07464078558545996,0.07536851090300019,0.07483460111196666,0.07303933353230307,0.07387936835211997,0.07564059206863591,0.07340516300520716,0.07547092328931718,0.07397682937279561,0.07476993016302866
mean_absolute_error,4096,vl,0.0012451137810702473,0.06752222187761818,0.06751967897203358,0.06912830341546629,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.06717287798776697,0.06559999337820624,0.0682851091469127,0.0676719415060223,0.06844800595540919,0.06752222187761818,0.06593767062076451,0.06948584482280241,0.06685560904480413,0.06660889093659646
mean_absolute_error,8192,vl,0.00031626038363913577,0.06146633657114727,0.06138912980113826,0.06182314859860274,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.061735788171652276,0.06114250262926042,0.06151725827662045,0.061151240232150475,0.06156086717183248,0.060692054933600324,0.0615488675930392,0.061291935919571015,0.06146633657114727,0.06135042771504421
mean_absolute_error,16384,vl,0.0007722594055781085,0.055504423971857016,0.0555864464782368,0.055404928553009936,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.05513249181090464,0.05475514674019267,0.055504423971857016,0.05587367656111032,0.056602218929744486,0.05534856508538094,0.05415879058226152,0.05583312178498148,0.056849799137801,0.05598774810336079
mean_absolute_error,32768,vl,0.0007856254192827465,0.051789759723767766,0.05184157651872388,0.0534741055154333,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.05129378316577128,0.05123996362317969,0.05256033502879162,0.05138744517167261,0.05187291282055214,0.051789759723767766,0.05086626881078374,0.052002591694212126,0.05113094853570487,0.052639227616093465
mean_absolute_error,65536,vl,0.000913263942687311,0.0486157738592504,0.0490342017891,0.048101158774717934,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.04920807360814113,0.048316243229047734,0.04860479603531117,0.04833168073172736,0.05042560063417386,0.049156038048598034,0.049306893668083586,0.05093468946559057,0.04837527162545826,0.0486157738592504
mean_absolute_error,131072,vl,0.0009682021528367501,0.0461525164732301,0.04648034197883539,0.046461121297196914,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.047630772103895117,0.045477132811741344,0.04721990950650278,0.048565456667736887,0.04530226166468322,0.0460677265243059,0.04587823994249149,0.0461525164732301,0.04614653203950946,0.04638209273589605
mean_absolute_error,213015,vl,0.0007007867135598186,0.04506078343471109,0.045042832868167765,0.04412196777749152,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.04444288398477673,0.04566595032937977,0.04511247773648437,0.04506078343471109,0.044303575074142176,0.04596038047148738,0.04480789140635285,0.045157256527088865,0.04630498711314728,0.04453300769478335
median_absolute_error,128,vl,0.006471057079732536,0.09005260639190671,0.08770748351703991,0.08048583936691289,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.09038511285781857,0.09277683534622194,0.09336762151718137,0.07417551412582403,0.08704769353866583,0.09005260639190671,0.08799976501464846,0.0814570541381836,0.09178770570755003,0.09524657068252562
median_absolute_error,256,vl,0.008082204483291238,0.074370051574707,0.0757513657569885,0.06750131759643553,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.0737974639892578,0.06996583185195926,0.0913762021064758,0.07526428174972533,0.07633657655715942,0.08852771940231319,0.074370051574707,0.07008973360061642,0.06627215023040768,0.07976369466781619
median_absolute_error,512,vl,0.003986425846153404,0.065434160900116,0.06654379749298095,0.07426767959594728,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.07125456933975216,0.06536301660537724,0.06020347566604611,0.065434160900116,0.06549797143936154,0.06962713365554808,0.06808862791061399,0.06276592483520503,0.06522500162124634,0.06425421085357662
median_absolute_error,1024,vl,0.002645640151902288,0.058051059627532986,0.05792208551493558,0.060195214939117385,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.05658613529205325,0.058051059627532986,0.05833126153945922,0.057082663822174085,0.05341544637680051,0.05491620922088625,0.060418291854858364,0.062194106483459466,0.060016052532196,0.05593649897575381
median_absolute_error,2048,vl,0.001545086063007092,0.05112011127471927,0.050917100784995346,0.04977952051162715,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.052061915588378915,0.05254154109954845,0.052027549839019804,0.048345943260192925,0.04970351257324224,0.05150364599227908,0.048857834148406935,0.05112011127471927,0.051069922828674286,0.05307661151885978
median_absolute_error,4096,vl,0.0016129399838215343,0.04484132709503175,0.0455641561421481,0.04725888710021975,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.0459556991577148,0.04386824951171875,0.04744555292129515,0.04461394376754757,0.04691912860870362,0.04459791765213017,0.04342790708541866,0.04803013992309568,0.04424696474075318,0.04484132709503175
median_absolute_error,8192,vl,0.0013736136717714387,0.04140440893173225,0.040939189746163125,0.040853593158721946,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.04209333658218384,0.042157952308654816,0.042146994590759324,0.03899002304077148,0.04168038940429687,0.038934972286224334,0.04140440893173225,0.038806310081481936,0.04113419342041014,0.04212891340255742
median_absolute_error,16384,vl,0.001509041340499738,0.035520312690734863,0.0359222076849504,0.035128298759460434,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.03571158647537232,0.03483271598815918,0.035550954246520994,0.035520312690734863,0.039383997249603286,0.034874855995178256,0.03427235651016236,0.03546829357147219,0.038017232036590576,0.03638368101119993
median_absolute_error,32768,vl,0.0014240773538878764,0.03289943809509277,0.033406961909207424,0.036548558616638194,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.03333182830810544,0.03225609607696533,0.034606385612487744,0.03282687835693353,0.033418031978607154,0.03251418371200565,0.032190683746337934,0.03289943809509277,0.03189814605712893,0.034986350440978975
median_absolute_error,65536,vl,0.0023510321147691597,0.030870153808593762,0.0319053001057018,0.029968814659118607,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.03281018047332762,0.030870153808593762,0.030457180690765417,0.029993371868133563,0.034686350345611634,0.030403006362915038,0.03334093904495239,0.03722005624771119,0.030291273975372342,0.030916973686218263
median_absolute_error,131072,vl,0.0023682604708985264,0.02944416971206665,0.03037470456036656,0.030983949947357207,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.033852661037445116,0.028581120777130164,0.03247837619781492,0.034908518505096464,0.028321792793273962,0.02809657154083256,0.028510874557495125,0.02962517051696778,0.029318544578552205,0.02944416971206665
median_absolute_error,213015,vl,0.0015218879763450222,0.02973394508361815,0.02981393940665505,0.028234637737274193,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.028571134567260795,0.03234027786254878,0.029985877609252976,0.02878885946273801,0.028388858032226568,0.030987614631652782,0.031111293029785107,0.02973394508361815,0.031714464759826644,0.02809637069702153
mse,128,vl,0.000932938406738271,0.017950978300326652,0.01791733208316601,0.01697937184562245,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.01836260760741457,0.017950978300326652,0.017932035380798024,0.015811071168662733,0.01849100725807581,0.018822521195986573,0.01739485567960699,0.017665836234760708,0.018838832747664198,0.0188415354959074
mse,256,vl,0.000975196931796385,0.016396179582922603,0.016621139057093833,0.015906647564752418,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.016710235072332554,0.015670158054302108,0.018291011302040274,0.015528322026932941,0.016396179582922603,0.01857692873243584,0.01665033159607737,0.01624963222984301,0.01634215767483185,0.01651092579156115
mse,512,vl,0.0007321048120857686,0.014677116108406303,0.0146681128741768,0.015214538067003491,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.014191790448025397,0.01391029921244677,0.013466187323031356,0.014677116108406303,0.01595878505560615,0.01448057047888189,0.014988855310868097,0.014678933114205846,0.015566321053161762,0.0142158454443077
mse,1024,vl,0.0004323551819389741,0.012693363426915995,0.012686523097564727,0.013086276976164485,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.01217134638777212,0.012693363426915995,0.01202122410388665,0.012827452848320266,0.01285355955249036,0.012585990541021422,0.01251849835213366,0.013507715175028,0.012987555748690956,0.012298770960788062
mse,2048,vl,0.000283391889295586,0.010948141639821943,0.011014056187526143,0.011454238484233572,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.010602124836333434,0.010855922711756718,0.010930974485396469,0.010885108229245065,0.011327618908170441,0.01127876626823473,0.010948141639821943,0.011151190410131429,0.011136199959071924,0.010584332130391843
mse,4096,vl,0.0002328051756544923,0.009186136361744477,0.009199756112314468,0.00950418287303126,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.008885994879963263,0.00889030805505284,0.009120010979585908,0.00936027430023812,0.009288883190083008,0.00941153566809544,0.009046682182606463,0.009517341273721284,0.009186136361744477,0.008985967471337073
mse,8192,vl,0.00018374433501494177,0.007731737043794449,0.007744268343453925,0.007901677298493821,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.007651721650416167,0.00746569882839166,0.007628727486800245,0.007930485419283673,0.007665888259333697,0.007919807118798534,0.007731737043794449,0.008022201125721001,0.007776264818135752,0.007492742728824196
mse,16384,vl,0.00011231264793826133,0.006633354361473142,0.0066304305566069754,0.00666391579441699,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.006463746877365155,0.0065440440613414785,0.006630176363142586,0.006770987146130139,0.00649116157351326,0.006633354361473142,0.0065473970869518745,0.006792193914783727,0.006762836118659538,0.006634922824898826
mse,32768,vl,0.00010572945205634227,0.005859696766485098,0.005861263892259986,0.005985771532662104,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.005674173348844079,0.005859696766485098,0.005972166837731612,0.005846409229852343,0.005789911577224246,0.005981834314602747,0.005746699326786457,0.005934255067355747,0.00591183660321914,0.0057711482100962705
mse,65536,vl,8.968264693557175e-05,0.005283572372464496,0.005280840389649795,0.00519435690733551,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.005166751620983151,0.005205647672734322,0.0052619006832799855,0.005292232448266469,0.005300959978031978,0.005498910141557619,0.005283572372464496,0.005340994950022125,0.005303964062883029,0.005239953448589069
mse,131072,vl,8.273602486946848e-05,0.004744708369106503,0.004764489240048195,0.004718044962858219,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.0047014212222415705,0.0046842629077757094,0.00478538845199341,0.004930577189281146,0.004660774541907885,0.004889056664129849,0.004770297843640921,0.004744708369106503,0.004786427610864772,0.004738421876730163
mse,213015,vl,8.702281034531885e-05,0.004454233426550695,0.004469865736927248,0.004418184166883161,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.004398562791254583,0.004420946115624899,0.0044688389201053775,0.004558305610961809,0.0043812358827593255,0.004574973671812382,0.004365834011956385,0.004492368523762657,0.0046350399845284575,0.004454233426550695
r2,128,vl,0.04358629434267307,0.16026907609899646,0.17178441694331487,0.2099485938204162,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.13685315932333242,0.16026907609899646,0.16611659794322164,0.27086459708808863,0.13658552799712542,0.14487505541204504,0.20874113349670295,0.1858046474800953,0.1409496622587708,0.12862053545766872
r2,256,vl,0.04313829688281842,0.24260811654438094,0.23181806897365229,0.2598625325838725,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.2145240524649491,0.2669638344794605,0.14942334165049231,0.2839037142471309,0.2344008879629531,0.15603255336879196,0.24260811654438094,0.2510756430730013,0.25479798785700397,0.2364060944781382
r2,512,vl,0.03288265909197905,0.3234671168285728,0.322049345851266,0.2920664378224376,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.3329052523121927,0.3492884780995602,0.3737894299669001,0.3231574981144775,0.25482447871650404,0.34213398410218543,0.3181855094455505,0.3234671168285728,0.2901761198678814,0.3425484990876636
r2,1024,vl,0.01970571026760306,0.4084556383864157,0.4136030873355223,0.3910945810789945,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.4278775974527258,0.4062156602517082,0.4409837455836072,0.4084556383864157,0.3998191023626352,0.4282065430070908,0.4305573441436873,0.3774470241589805,0.4077677581309093,0.4312089661339912
r2,2048,vl,0.012939447614309894,0.4921695154422045,0.4909048434369472,0.4670334507387488,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.5016399221401588,0.4921695154422045,0.4916830132156141,0.4980278255782695,0.4710709934756946,0.4875949783920967,0.5019898811578538,0.4860561772259335,0.492189539334344,0.510497981105501
r2,4096,vl,0.010270518628119847,0.5758972352577512,0.5747732261032632,0.5577696800743457,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.5823077761672406,0.5841192345100096,0.5758972352577512,0.5683462998511462,0.5662672096156821,0.5724250310110574,0.5884836516455371,0.5613581530795446,0.5811123942871662,0.5844188216364153
r2,8192,vl,0.007529530766324069,0.6420509293253935,0.6420581798292639,0.6323343809410822,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.6403256275199638,0.6507611969751037,0.6452455566271618,0.634281724508517,0.6420509293253935,0.6401956702243514,0.6482980024636473,0.6302672125596969,0.6454025040796103,0.6534771728973761
r2,16384,vl,0.004648030405255924,0.6931494516624801,0.6935308484939606,0.6899275136966366,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.6961671884836977,0.6938753936558901,0.6916806204914074,0.6877525634891863,0.6969033236287034,0.6986404360114906,0.7021713722153987,0.6869566407533383,0.6916148293453379,0.6931494516624801
r2,32768,vl,0.0049967191608223565,0.7296473157129347,0.7290743044434834,0.7214816154892888,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.7332816283930768,0.725888556201379,0.7222796690647242,0.7303899334888108,0.7296473157129347,0.7282396080977881,0.7385935888632191,0.7264979233192699,0.7304203875743815,0.7330971226734442
r2,65536,vl,0.002809631770244633,0.7564843956360442,0.755921846598297,0.7583061955323701,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.7571333313024722,0.7564843956360442,0.7553087784024253,0.7559460711227304,0.7524782994965344,0.7501793101395875,0.7596603522600281,0.7538405084055055,0.7581393613597451,0.7576637089238257
r2,131072,vl,0.002948377369405472,0.7808584380706309,0.7797842124160201,0.7804690249312347,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.7790065027022917,0.7808743148405388,0.7774677599184003,0.7726239830847051,0.7823709582684684,0.777885530558316,0.7830082333440942,0.7813225792511633,0.7817390116063776,0.7808584380706309
r2,213015,vl,0.003294697316478445,0.7931920420112872,0.7934015409263062,0.7944215695643451,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.7932425689227101,0.7931920420112872,0.7921880855794201,0.7897914718876463,0.7954236665619948,0.7921546180309741,0.8014065229818452,0.7929525936249118,0.7886422838672442,0.7940015271569896
rmse,128,vl,0.00353226715823237,0.13398126100439064,0.1338132633058115,0.13030491873149858,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.1355086993790973,0.13398126100439064,0.13391054992343965,0.1257420819322741,0.1359816430922785,0.13719519377874198,0.13188955864512927,0.13291288964867445,0.13725462741803715,0.13726447281036488
rmse,256,vl,0.0037296870217282873,0.1280475676571898,0.1288739426286688,0.12612155868348765,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.12926807445124475,0.12518050189347424,0.13524426532034647,0.12461268806559365,0.1280475676571898,0.13629720735376727,0.12903616390794234,0.12747404531842166,0.12783644892921522,0.1284948473346739
rmse,512,vl,0.003018013874720817,0.12114914819513305,0.12107779525369956,0.12334722561534772,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.11912930138309967,0.11794193152753928,0.11604390256722392,0.12114914819513305,0.12632808498353068,0.12033524204854493,0.12242898068214117,0.121156647007937,0.1247650634318829,0.1192302203483148
rmse,1024,vl,0.0019168075020805373,0.11266482781647515,0.11261963843083483,0.11439526640628313,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.11032382511394408,0.11266482781647515,0.10964134304123899,0.11325834560119738,0.1133735399133782,0.11218730115757942,0.11188609543698297,0.11622269647116265,0.11396295779195514,0.11089982398898594
rmse,2048,vl,0.0013510372136260288,0.10463336771710037,0.10493996770762948,0.1070244760988512,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.10296662001024134,0.10419175932748576,0.1045513007350768,0.10433172206594246,0.10643128726164333,0.10620153609169093,0.10463336771710037,0.10559919701461476,0.10552819509056299,0.10288018337071453
rmse,4096,vl,0.0012137408042815865,0.09584433400960372,0.09590837747466892,0.09748939877253968,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.09426555510876317,0.0942884301229628,0.09549874857602014,0.09674851058408143,0.0963788524007368,0.09701306957361694,0.09511404829259694,0.09755686174596476,0.09584433400960372,0.0947943430344716
rmse,8192,vl,0.001044428387703962,0.08793029650691762,0.08799589012687044,0.08889137921358753,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.0874741198893488,0.08640427552147903,0.08734258690238253,0.08905327292853235,0.08755505844515038,0.08899329816788754,0.08793029650691762,0.08956674118064696,0.08818313227673279,0.08656063036290917
rmse,16384,vl,0.0006895251877245143,0.08144540724603899,0.08142480171233937,0.08163281077126397,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.08039743078833524,0.08089526600080797,0.08142589491766478,0.08228600820388689,0.08056774524282816,0.08144540724603899,0.08091598783276313,0.08241476757707764,0.08223646465321535,0.08145503560185108
rmse,32768,vl,0.0006915085351123262,0.07654865620300005,0.07655605253331378,0.07736776804756683,/vol/ml/apartin/projects/LearningCurves/trn.top6/split_on_none/nn_reg0/run_00/lrn_crv_scores.csv,0.07532710899035007,0.07654865620300005,0.07727979579250717,0.07646181550193759,0.07609146849170573,0.07734231904076026,0.07580698732166091,0.07703411625608324,0.07688846859717742,0.0759680736237024
